,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,ORIGIN,DEST,TOTAL_PASSENGER
20115,14679,14275,SAN,PTK,32
20116,14679,14307,SAN,PVD,226
20117,14679,14314,SAN,PVU,3279
20118,14679,14320,SAN,PWK,5
20119,14679,14321,SAN,PWM,8
20120,14679,14492,SAN,RDU,1029
20121,14679,14512,SAN,RFD,122
20122,14679,14524,SAN,RIC,222
20123,14679,14570,SAN,RNO,75886
20124,14679,14576,SAN,ROC,9
20125,14679,14635,SAN,RSW,1472
20126,14679,14679,SAN,SAN,0
20127,14679,14683,SAN,SAT,70634
20128,14679,14716,SAN,SCK,9946
20129,14679,14730,SAN,SDF,1354
20130,14679,14747,SAN,SEA,540944
20131,14679,14771,SAN,SFO,835028
20132,14679,14814,SAN,SHV,14
20133,14679,14831,SAN,SJC,389055
20134,14679,14843,SAN,SJU,31
20135,14679,14869,SAN,SLC,297499
20136,14679,14893,SAN,SMF,356911
20137,14679,14908,SAN,SNA,31
20138,14679,15016,SAN,STL,45851
20139,14679,15023,SAN,STS,23055
20140,14679,15041,SAN,SUN,0
20141,14679,15070,SAN,SWF,21
20142,14679,15153,SAN,TCL,0
20143,14679,15249,SAN,TLH,6
20144,14679,15304,SAN,TPA,6152
20145,14679,15370,SAN,TUL,1832
20146,14679,15376,SAN,TUS,86139
20147,14679,15389,SAN,TWF,3
20148,14679,15412,SAN,TYS,7
20149,14679,15570,SAN,VCV,0
20150,14679,15618,SAN,VNY,2
20151,14683,10140,SAT,ABQ,1910
20152,14683,10155,SAT,ACT,0
20153,14683,10185,SAT,AEX,164
20154,14683,10194,SAT,AFW,0
20155,14683,10257,SAT,ALB,425
20156,14683,10279,SAT,AMA,85
20157,14683,10299,SAT,ANC,3
20158,14683,10325,SAT,APA,3
20159,14683,10397,SAT,ATL,455212
20160,14683,10423,SAT,AUS,660
20161,14683,10466,SAT,AZA,153
20162,14683,10529,SAT,BDL,154
20163,14683,10540,SAT,BED,46
20164,14683,10559,SAT,BFI,303
20165,14683,10562,SAT,BFM,0
20166,14683,10590,SAT,IFP,1100
20167,14683,10599,SAT,BHM,145
20168,14683,10693,SAT,BNA,71824
20169,14683,10721,SAT,BOS,1539
20170,14683,10747,SAT,BRO,4450
20171,14683,10792,SAT,BUF,105
20172,14683,10800,SAT,BUR,471
20173,14683,10821,SAT,BWI,96835
20174,14683,10868,SAT,CAE,9
20175,14683,10994,SAT,CHS,945
20176,14683,11042,SAT,CLE,1367
20177,14683,11057,SAT,CLT,111306
20178,14683,11066,SAT,CMH,2633
20179,14683,11140,SAT,CRP,34
20180,14683,11150,SAT,CSG,213
20181,14683,11193,SAT,CVG,0
20182,14683,11259,SAT,DAL,322997
20183,14683,11267,SAT,DAY,110
20184,14683,11278,SAT,DCA,8275
20185,14683,11292,SAT,DEN,220099
20186,14683,11298,SAT,DFW,527743
20187,14683,11376,SAT,DPA,2
20188,14683,11415,SAT,DRT,0
20189,14683,11423,SAT,DSM,153
20190,14683,11433,SAT,DTW,65428
20191,14683,11481,SAT,ECP,73
20192,14683,11506,SAT,EGP,0
20193,14683,11540,SAT,ELP,71542
20194,14683,11563,SAT,ENV,1610
20195,14683,11603,SAT,EUG,551
20196,14683,11618,SAT,EWR,38465
20197,14683,11638,SAT,FAT,336
20198,14683,11697,SAT,FLL,8431
20199,14683,11719,SAT,FNL,0
20200,14683,11721,SAT,FNT,337
20201,14683,11789,SAT,FTW,0
20202,14683,11823,SAT,FWA,0
20203,14683,11884,SAT,GEG,30
20204,14683,11921,SAT,GJT,0
20205,14683,11973,SAT,GPT,1052
20206,14683,11982,SAT,GRK,7
20207,14683,11986,SAT,GRR,12
20208,14683,11995,SAT,GSO,74
20209,14683,11996,SAT,GSP,520
20210,14683,12094,SAT,HDN,0
20211,14683,12173,SAT,HNL,0
20212,14683,12191,SAT,HOU,143608
20213,14683,12197,SAT,HPN,51
20214,14683,12206,SAT,HRL,133
20215,14683,12217,SAT,HSV,10
20216,14683,12264,SAT,IAD,45024
20217,14683,12266,SAT,IAH,301470
20218,14683,12278,SAT,ICT,206
20219,14683,12323,SAT,ILM,4
20220,14683,12339,SAT,IND,511
20221,14683,12391,SAT,ISP,133
20222,14683,12451,SAT,JAX,390
20223,14683,12478,SAT,JFK,33996
20224,14683,12544,SAT,JQF,126
20225,14683,12878,SAT,LAF,0
20226,14683,12889,SAT,LAS,190214
20227,14683,12892,SAT,LAX,203681
20228,14683,12896,SAT,LBB,1324
20229,14683,12915,SAT,LCH,141
20230,14683,12951,SAT,LFT,143
20231,14683,12953,SAT,LGA,6159
20232,14683,12954,SAT,LGB,1376
20233,14683,13029,SAT,LNK,0
20234,14683,13061,SAT,LRD,1584
20235,14683,13127,SAT,LWS,0
20236,14683,13158,SAT,MAF,736
20237,14683,13198,SAT,MCI,11964
20238,14683,13204,SAT,MCO,64161
20239,14683,13230,SAT,MDT,342
20240,14683,13232,SAT,MDW,84652
20241,14683,13244,SAT,MEM,905
20242,14683,13256,SAT,MFE,0
20243,14683,13277,SAT,MGM,156
20244,14683,13296,SAT,MHT,448
20245,14683,13303,SAT,MIA,33724
20246,14683,13341,SAT,MKC,2
20247,14683,13342,SAT,MKE,706
20248,14683,13367,SAT,MLI,11
20249,14683,13461,SAT,MQY,0
20250,14683,13476,SAT,MRY,246
20251,14683,13485,SAT,MSN,0
20252,14683,13487,SAT,MSP,61174
20253,14683,13495,SAT,MSY,35850
20254,14683,13543,SAT,MWA,0
20255,14683,13796,SAT,OAK,4504
20256,14683,13851,SAT,OKC,2712
20257,14683,13871,SAT,OMA,120
20258,14683,13891,SAT,ONT,1131
20259,14683,13930,SAT,ORD,152582
20260,14683,13931,SAT,ORF,527
20261,14683,14027,SAT,PBI,55
20262,14683,14057,SAT,PDX,1178
20263,14683,14100,SAT,PHL,15211
20264,14683,14107,SAT,PHX,202624
20265,14683,14122,SAT,PIT,1167
20266,14683,14193,SAT,PNS,138
20267,14683,14252,SAT,PSC,0
20268,14683,14262,SAT,PSP,66
20269,14683,14275,SAT,PTK,39
20270,14683,14307,SAT,PVD,805
20271,14683,14321,SAT,PWM,121
20272,14683,14492,SAT,RDU,1233
20273,14683,14524,SAT,RIC,324
20274,14683,14570,SAT,RNO,1371
20275,14683,14576,SAT,ROC,162
20276,14683,14635,SAT,RSW,26
20277,14683,14679,SAT,SAN,71297
20278,14683,14685,SAT,SAV,2
20279,14683,14689,SAT,SBA,118
20280,14683,14696,SAT,SBN,187
20281,14683,14698,SAT,SBP,23
20282,14683,14730,SAT,SDF,82
20283,14683,14747,SAT,SEA,54165
20284,14683,14761,SAT,SFB,14599
20285,14683,14771,SAT,SFO,27798
20286,14683,14814,SAT,SHV,137
20287,14683,14831,SAT,SJC,3348
20288,14683,14843,SAT,SJU,78
20289,14683,14869,SAT,SLC,66767
20290,14683,14893,SAT,SMF,1898
20291,14683,14905,SAT,SMX,0
20292,14683,14908,SAT,SNA,2554
20293,14683,14952,SAT,SPI,69
20294,14683,15016,SAT,STL,73026
20295,14683,15074,SAT,SWO,143
20296,14683,15249,SAT,TLH,165
20297,14683,15295,SAT,TOL,0
20298,14683,15304,SAT,TPA,36219
20299,14683,15370,SAT,TUL,807
20300,14683,15376,SAT,TUS,554
20301,14683,15502,SAT,UTM,57
20302,14683,15511,SAT,UVA,0
20303,14685,10135,SAV,ABE,0
20304,14685,10208,SAV,AGS,45
20305,14685,10397,SAV,ATL,358554
20306,14685,10434,SAV,AVP,108
20307,14685,10469,SAV,AZO,163
20308,14685,10540,SAV,BED,4
20309,14685,10562,SAV,BFM,139
20310,14685,10599,SAV,BHM,5
20311,14685,10721,SAV,BOS,33893
20312,14685,10800,SAV,BUR,0
20313,14685,10821,SAV,BWI,8797
20314,14685,10868,SAV,CAE,107
20315,14685,10874,SAV,CAK,10369
20316,14685,10994,SAV,CHS,0
20317,14685,11057,SAV,CLT,171675
20318,14685,11066,SAV,CMH,25
20319,14685,11193,SAV,CVG,13962
20320,14685,11267,SAV,DAY,182
20321,14685,11278,SAV,DCA,6354
20322,14685,11298,SAV,DFW,44665
20323,14685,11433,SAV,DTW,15410
20324,14685,11503,SAV,EGE,5
20325,14685,11540,SAV,ELP,150
20326,14685,11618,SAV,EWR,45505
20327,14685,11697,SAV,FLL,0
20328,14685,11973,SAV,GPT,666
20329,14685,11986,SAV,GRR,46
20330,14685,11996,SAV,GSP,0
20331,14685,12197,SAV,HPN,65
20332,14685,12264,SAV,IAD,48204
20333,14685,12266,SAV,IAH,16463
20334,14685,12323,SAV,ILM,28
20335,14685,12339,SAV,IND,7752
20336,14685,12478,SAV,JFK,131351
20337,14685,12915,SAV,LCH,47
20338,14685,12917,SAV,LCK,8365
20339,14685,12945,SAV,LEX,2971
20340,14685,12951,SAV,LFT,0
20341,14685,12953,SAV,LGA,45657
20342,14685,12992,SAV,LIT,130
20343,14685,13230,SAV,MDT,19
20344,14685,13244,SAV,MEM,342
20345,14685,13303,SAV,MIA,0
20346,14685,13487,SAV,MSP,2208
20347,14685,13788,SAV,NZC,0
20348,14685,13871,SAV,OMA,20
20349,14685,13930,SAV,ORD,41590
20350,14685,13931,SAV,ORF,137
20351,14685,14100,SAV,PHL,30845
20352,14685,14108,SAV,PIA,64
20353,14685,14122,SAV,PIT,8454
20354,14685,14492,SAV,RDU,66
20355,14685,14685,SAV,SAV,0
20356,14685,14730,SAV,SDF,154
20357,14685,15096,SAV,SYR,188
20358,14685,15167,SAV,TEB,10
20359,14685,15370,SAV,TUL,13
20360,14685,15412,SAV,TYS,0
20361,14689,10279,SBA,AMA,64
20362,14689,10397,SBA,ATL,7
20363,14689,10543,SBA,BEH,2
20364,14689,10559,SBA,BFI,6
20365,14689,10590,SBA,IFP,77
20366,14689,10693,SBA,BNA,46
20367,14689,10800,SBA,BUR,0
20368,14689,11098,SBA,COE,8
20369,14689,11292,SBA,DEN,39908
20370,14689,11298,SBA,DFW,12707
20371,14689,11540,SBA,ELP,164
20372,14689,11603,SBA,EUG,52
20373,14689,11982,SBA,GRK,57
20374,14689,12889,SBA,LAS,4
20375,14689,12892,SBA,LAX,47707
20376,14689,13158,SBA,MAF,38
20377,14689,13296,SBA,MHT,0
20378,14689,13487,SBA,MSP,3
20379,14689,13796,SBA,OAK,4
20380,14689,13871,SBA,OMA,13
20381,14689,13891,SBA,ONT,0
20382,14689,13930,SBA,ORD,10
20383,14689,14057,SBA,PDX,22634
20384,14689,14107,SBA,PHX,86278
20385,14689,14122,SBA,PIT,1
20386,14689,14262,SBA,PSP,6
20387,14689,14570,SBA,RNO,143
20388,14689,14683,SBA,SAT,69
20389,14689,14698,SBA,SBP,48
20390,14689,14712,SBA,SCF,13
20391,14689,14747,SBA,SEA,29821
20392,14689,14771,SBA,SFO,89583
20393,14689,14898,SBA,SMO,2
20394,14689,15020,SBA,STP,3
20395,14689,15167,SBA,TEB,9
20396,14689,15376,SBA,TUS,81
20397,14691,10559,SBD,BFI,0
20398,14691,11415,SBD,DRT,0
20399,14691,12889,SBD,LAS,7
20400,14691,14275,SBD,PTK,0
20401,14691,14730,SBD,SDF,0
20402,14695,13930,SBM,ORD,2
20403,14696,10397,SBN,ATL,62048
20404,14696,10423,SBN,AUS,171
20405,14696,10466,SBN,AZA,14897
20406,14696,10540,SBN,BED,210
20407,14696,10590,SBN,IFP,604
20408,14696,10683,SBN,BMG,1
20409,14696,10693,SBN,BNA,1
20410,14696,10778,SBN,BTL,0
20411,14696,10785,SBN,BTV,39
20412,14696,10792,SBN,BUF,0
20413,14696,10933,SBN,CEF,39
20414,14696,10980,SBN,CHA,0
20415,14696,10990,SBN,CHO,89
20416,14696,10994,SBN,CHS,38
20417,14696,11003,SBN,CID,40
20418,14696,11027,SBN,CKB,0
20419,14696,11042,SBN,CLE,0
20420,14696,11057,SBN,CLT,1
20421,14696,11066,SBN,CMH,0
20422,14696,11109,SBN,COS,58
20423,14696,11193,SBN,CVG,0
20424,14696,11337,SBN,DLH,40
20425,14696,11433,SBN,DTW,63272
20426,14696,11540,SBN,ELP,0
20427,14696,11563,SBN,ENV,130
20428,14696,11618,SBN,EWR,14109
20429,14696,11775,SBN,FSD,27
20430,14696,11823,SBN,FWA,0
20431,14696,11973,SBN,GPT,419
20432,14696,11995,SBN,GSO,77
20433,14696,11996,SBN,GSP,1
20434,14696,12191,SBN,HOU,30
20435,14696,12197,SBN,HPN,13
20436,14696,12264,SBN,IAD,93
20437,14696,12265,SBN,IAG,0
20438,14696,12278,SBN,ICT,306
20439,14696,12339,SBN,IND,0
20440,14696,12348,SBN,INT,90
20441,14696,12451,SBN,JAX,428
20442,14696,12478,SBN,JFK,95
20443,14696,12878,SBN,LAF,0
20444,14696,12884,SBN,LAN,0
20445,14696,12889,SBN,LAS,15139
20446,14696,12892,SBN,LAX,162
20447,14696,12945,SBN,LEX,94
20448,14696,12953,SBN,LGA,630
20449,14696,12992,SBN,LIT,0
20450,14696,13061,SBN,LRD,0
20451,14696,13198,SBN,MCI,0
20452,14696,13232,SBN,MDW,18
20453,14696,13244,SBN,MEM,0
20454,14696,13290,SBN,MHK,45
20455,14696,13303,SBN,MIA,310
20456,14696,13342,SBN,MKE,0
20457,14696,13487,SBN,MSP,30424
20458,14696,13930,SBN,ORD,56008
20459,14696,14082,SBN,PGD,23419
20460,14696,14100,SBN,PHL,105
20461,14696,14108,SBN,PIA,153
20462,14696,14112,SBN,PIE,22079
20463,14696,14122,SBN,PIT,88
20464,14696,14259,SBN,PSM,39
20465,14696,14307,SBN,PVD,39
20466,14696,14397,SBN,QMA,0
20467,14696,14492,SBN,RDU,500
20468,14696,14570,SBN,RNO,132
20469,14696,14574,SBN,ROA,77
20470,14696,14683,SBN,SAT,173
20471,14696,14730,SBN,SDF,123
20472,14696,14761,SBN,SFB,22337
20473,14696,14771,SBN,SFO,159
20474,14696,14853,SBN,SKF,0
20475,14696,14908,SBN,SNA,6
20476,14696,15096,SBN,SYR,105
20477,14696,15249,SBN,TLH,30
20478,14696,15356,SBN,TTN,0
20479,14696,15412,SBN,TYS,0
20480,14696,16091,SBN,YIP,0
20481,14698,10423,SBP,AUS,22
20482,14698,11423,SBP,DSM,2
20483,14698,11540,SBP,ELP,8
20484,14698,12892,SBP,LAX,50352
20485,14698,13244,SBP,MEM,24
20486,14698,13871,SBP,OMA,10
20487,14698,13891,SBP,ONT,0
20488,14698,14107,SBP,PHX,69702
20489,14698,14689,SBP,SBA,3
20490,14698,14771,SBP,SFO,42572
20491,14698,14893,SBP,SMF,23
20492,14698,14905,SBP,SMX,0
20493,14704,10821,SBY,BWI,0
20494,14704,11057,SBY,CLT,26812
20495,14704,11066,SBY,CMH,1
20496,14704,11618,SBY,EWR,0
20497,14704,12264,SBY,IAD,0
20498,14704,13303,SBY,MIA,2
20499,14704,14100,SBY,PHL,31866
20500,14704,14122,SBY,PIT,4
20501,14704,15167,SBY,TEB,2
20502,14709,10033,SCC,A20,0
20503,14709,10165,SCC,ADK,0
20504,14709,10170,SCC,ADQ,0
20505,14709,10184,SCC,AET,0
20506,14709,10225,SCC,AIN,0
20507,14709,10241,SCC,AKI,0
20508,14709,10247,SCC,AKP,4
20509,14709,10299,SCC,ANC,40832
20510,14709,10304,SCC,ANI,0
20511,14709,10396,SCC,ATK,0
20512,14709,10551,SCC,BET,0
20513,14709,10640,SCC,BKC,0
20514,14709,10754,SCC,BRW,2256
20515,14709,10775,SCC,BTI,1478
20516,14709,11388,SCC,DQH,0
20517,14709,11555,SCC,ENA,0
20518,14709,11630,SCC,FAI,4214
20519,14709,11833,SCC,FYU,6
20520,14709,11845,SCC,GAM,0
20521,14709,12184,SCC,HOM,0
20522,14709,12214,SCC,HSL,0
20523,14709,12853,SCC,KWN,0
20524,14709,12855,SCC,KWT,0
20525,14709,13767,SCC,NUI,1319
20526,14709,13768,SCC,NUL,0
20527,14709,13970,SCC,OTZ,0
20528,14709,14013,SCC,PAQ,0
20529,14709,14102,SCC,PHO,0
20530,14709,14125,SCC,PIZ,0
20531,14709,14709,SCC,SCC,1096
20532,14709,15472,SCC,UMT,0
20533,14709,15478,SCC,UNK,0
20534,14709,15579,SCC,VDZ,0
20535,14709,16668,SCC,A1K,0
20536,14709,16696,SCC,A3K,0
20537,14711,10257,SCE,ALB,0
20538,14711,10397,SCE,ATL,427
20539,14711,10683,SCE,BMG,184
20540,14711,10721,SCE,BOS,28
20541,14711,10792,SCE,BUF,54
20542,14711,10800,SCE,BUR,143
20543,14711,10821,SCE,BWI,0
20544,14711,10990,SCE,CHO,3
20545,14711,11003,SCE,CID,253
20546,14711,11027,SCE,CKB,30
20547,14711,11066,SCE,CMH,8
20548,14711,11067,SCE,CMI,43
20549,14711,11146,SCE,CRW,2
20550,14711,11193,SCE,CVG,0
20551,14711,11433,SCE,DTW,32054
20552,14711,11641,SCE,FAY,15
20553,14711,11721,SCE,FNT,40
20554,14711,12197,SCE,HPN,7
20555,14711,12222,SCE,HTO,3
20556,14711,12264,SCE,IAD,21748
20557,14711,12339,SCE,IND,146
20558,14711,12544,SCE,JQF,0
20559,14711,12878,SCE,LAF,151
20560,14711,12898,SCE,LBE,0
20561,14711,12917,SCE,LCK,145
20562,14711,12953,SCE,LGA,43
20563,14711,13029,SCE,LNK,105
20564,14711,13198,SCE,MCI,290
20565,14711,13485,SCE,MSN,69
20566,14711,13487,SCE,MSP,129
20567,14711,13930,SCE,ORD,30339
20568,14711,14100,SCE,PHL,47271
20569,14711,14122,SCE,PIT,0
20570,14711,14574,SCE,ROA,1
20571,14711,14696,SCE,SBN,0
20572,14711,14713,SCE,SCH,0
20573,14711,15167,SCE,TEB,7
20574,14711,16091,SCE,YIP,186
20575,14712,10661,SCF,BLD,1
20576,14712,10713,SCF,BOI,2
20577,14712,10800,SCF,BUR,25
20578,14712,11057,SCF,CLT,1
20579,14712,11695,SCF,FLG,0
20580,14712,11986,SCF,GRR,0
20581,14712,12264,SCF,IAD,1
20582,14712,12441,SCF,JAC,0
20583,14712,12758,SCF,KOA,6
20584,14712,12889,SCF,LAS,7
20585,14712,13341,SCF,MKC,2
20586,14712,13796,SCF,OAK,1
20587,14712,13830,SCF,OGG,3
20588,14712,14320,SCF,PWK,2
20589,14712,14712,SCF,SCF,23
20590,14712,14843,SCF,SJU,11
20591,14712,14869,SCF,SLC,3
20592,14712,14908,SCF,SNA,3
20593,14712,15167,SCF,TEB,7
20594,14713,15167,SCH,TEB,0
20595,14716,10135,SCK,ABE,0
20596,14716,10423,SCK,AUS,0
20597,14716,10466,SCK,AZA,14497
20598,14716,10590,SCK,IFP,213
20599,14716,10800,SCK,BUR,10
20600,14716,11298,SCK,DFW,0
20601,14716,12324,SCK,ILN,0
20602,14716,12889,SCK,LAS,68223
20603,14716,14512,SCK,RFD,0
20604,14716,14679,SCK,SAN,10143
20605,14716,14716,SCK,SCK,0
20606,14716,14747,SCK,SEA,0
20607,14716,15356,SCK,TTN,0
20608,14718,10139,SCM,ABL,0
20609,14718,10241,SCM,AKI,9
20610,14718,10304,SCM,ANI,23
20611,14718,10416,SCM,AUK,32
20612,14718,10551,SCM,BET,3052
20613,14718,11492,SCM,EEK,3
20614,14718,11550,SCM,EMK,82
20615,14718,12195,SCM,HPB,576
20616,14718,12709,SCM,KKI,8
20617,14718,12769,SCM,KOT,58
20618,14718,12807,SCM,KSM,90
20619,14718,13369,SCM,MLL,46
20620,14718,13434,SCM,MOU,131
20621,14718,13894,SCM,OOK,34
20622,14718,14234,SCM,PQS,99
20623,14718,14282,SCM,PTU,0
20624,14718,14627,SCM,RSH,31
20625,14718,15085,SCM,SXP,45
20626,14718,15554,SCM,VAK,176
20627,14718,15887,SCM,WWT,18
20628,14730,10140,SDF,ABQ,335
20629,14730,10146,SDF,ABY,0
20630,14730,10158,SDF,ACY,477
20631,14730,10216,SDF,AHN,33
20632,14730,10224,SDF,AIK,4
20633,14730,10257,SDF,ALB,11
20634,14730,10298,SDF,ANB,0
20635,14730,10299,SDF,ANC,0
20636,14730,10397,SDF,ATL,327282
20637,14730,10423,SDF,AUS,387
20638,14730,10469,SDF,AZO,0
20639,14730,10529,SDF,BDL,66
20640,14730,10540,SDF,BED,198
20641,14730,10559,SDF,BFI,0
20642,14730,10590,SDF,IFP,524
20643,14730,10599,SDF,BHM,2
20644,14730,10620,SDF,BIL,0
20645,14730,10693,SDF,BNA,68
20646,14730,10713,SDF,BOI,32
20647,14730,10721,SDF,BOS,598
20648,14730,10781,SDF,BTR,0
20649,14730,10792,SDF,BUF,397
20650,14730,10800,SDF,BUR,367
20651,14730,10821,SDF,BWI,119408
20652,14730,10868,SDF,CAE,84
20653,14730,10990,SDF,CHO,308
20654,14730,10994,SDF,CHS,91
20655,14730,11003,SDF,CID,0
20656,14730,11042,SDF,CLE,9
20657,14730,11057,SDF,CLT,139842
20658,14730,11066,SDF,CMH,89
20659,14730,11086,SDF,CNO,0
20660,14730,11109,SDF,COS,0
20661,14730,11111,SDF,COU,0
20662,14730,11146,SDF,CRW,0
20663,14730,11193,SDF,CVG,7
20664,14730,11259,SDF,DAL,1886
20665,14730,11278,SDF,DCA,51513
20666,14730,11288,SDF,DEC,0
20667,14730,11292,SDF,DEN,71119
20668,14730,11298,SDF,DFW,113073
20669,14730,11375,SDF,DOV,0
20670,14730,11376,SDF,DPA,4
20671,14730,11423,SDF,DSM,0
20672,14730,11433,SDF,DTW,77535
20673,14730,11481,SDF,ECP,3
20674,14730,11540,SDF,ELP,6
20675,14730,11612,SDF,EVV,0
20676,14730,11618,SDF,EWR,35228
20677,14730,11630,SDF,FAI,0
20678,14730,11638,SDF,FAT,0
20679,14730,11697,SDF,FLL,407
20680,14730,11721,SDF,FNT,9
20681,14730,11726,SDF,FOE,129
20682,14730,11764,SDF,FRG,43
20683,14730,11775,SDF,FSD,0
20684,14730,11823,SDF,FWA,0
20685,14730,11884,SDF,GEG,146
20686,14730,11973,SDF,GPT,584
20687,14730,11986,SDF,GRR,1
20688,14730,11995,SDF,GSO,181
20689,14730,11996,SDF,GSP,342
20690,14730,12003,SDF,GTF,0
20691,14730,12055,SDF,GYY,0
20692,14730,12173,SDF,HNL,0
20693,14730,12191,SDF,HOU,447
20694,14730,12197,SDF,HPN,16
20695,14730,12206,SDF,HRL,5
20696,14730,12264,SDF,IAD,15133
20697,14730,12265,SDF,IAG,0
20698,14730,12266,SDF,IAH,44276
20699,14730,12278,SDF,ICT,0
20700,14730,12323,SDF,ILM,3
20701,14730,12339,SDF,IND,258
20702,14730,12348,SDF,INT,182
20703,14730,12391,SDF,ISP,9
20704,14730,12448,SDF,JAN,0
20705,14730,12451,SDF,JAX,0
20706,14730,12478,SDF,JFK,0
20707,14730,12544,SDF,JQF,133
20708,14730,12598,SDF,JZT,0
20709,14730,12884,SDF,LAN,0
20710,14730,12889,SDF,LAS,47301
20711,14730,12892,SDF,LAX,1615
20712,14730,12896,SDF,LBB,4
20713,14730,12917,SDF,LCK,0
20714,14730,12945,SDF,LEX,14
20715,14730,12951,SDF,LFT,0
20716,14730,12953,SDF,LGA,39816
20717,14730,12954,SDF,LGB,0
20718,14730,12992,SDF,LIT,48
20719,14730,13029,SDF,LNK,0
20720,14730,13061,SDF,LRD,0
20721,14730,13105,SDF,LUK,0
20722,14730,13198,SDF,MCI,79
20723,14730,13204,SDF,MCO,55355
20724,14730,13230,SDF,MDT,0
20725,14730,13232,SDF,MDW,127167
20726,14730,13244,SDF,MEM,0
20727,14730,13256,SDF,MFE,0
20728,14730,13295,SDF,MHR,0
20729,14730,13296,SDF,MHT,0
20730,14730,13297,SDF,MHV,0
20731,14730,13303,SDF,MIA,18966
20732,14730,13342,SDF,MKE,1
20733,14730,13487,SDF,MSP,61881
20734,14730,13495,SDF,MSY,140
20735,14730,13577,SDF,MYR,22
20736,14730,13796,SDF,OAK,133
20737,14730,13809,SDF,OCF,0
20738,14730,13830,SDF,OGG,0
20739,14730,13851,SDF,OKC,201
20740,14730,13871,SDF,OMA,269
20741,14730,13891,SDF,ONT,216
20742,14730,13930,SDF,ORD,152731
20743,14730,13931,SDF,ORF,38
20744,14730,14027,SDF,PBI,89
20745,14730,14057,SDF,PDX,104
20746,14730,14100,SDF,PHL,27115
20747,14730,14107,SDF,PHX,41549
20748,14730,14108,SDF,PIA,1
20749,14730,14112,SDF,PIE,0
20750,14730,14122,SDF,PIT,477
20751,14730,14193,SDF,PNS,0
20752,14730,14275,SDF,PTK,0
20753,14730,14307,SDF,PVD,130
20754,14730,14321,SDF,PWM,16
20755,14730,14397,SDF,QMA,42
20756,14730,14492,SDF,RDU,576
20757,14730,14512,SDF,RFD,0
20758,14730,14524,SDF,RIC,0
20759,14730,14533,SDF,RIV,0
20760,14730,14570,SDF,RNO,367
20761,14730,14574,SDF,ROA,41
20762,14730,14576,SDF,ROC,32
20763,14730,14635,SDF,RSW,43
20764,14730,14679,SDF,SAN,903
20765,14730,14683,SDF,SAT,747
20766,14730,14685,SDF,SAV,3
20767,14730,14696,SDF,SBN,86
20768,14730,14730,SDF,SDF,0
20769,14730,14747,SDF,SEA,67
20770,14730,14771,SDF,SFO,100
20771,14730,14783,SDF,SGF,0
20772,14730,14785,SDF,SGH,0
20773,14730,14814,SDF,SHV,0
20774,14730,14831,SDF,SJC,21
20775,14730,14843,SDF,SJU,36
20776,14730,14869,SDF,SLC,580
20777,14730,14893,SDF,SMF,485
20778,14730,14908,SDF,SNA,327
20779,14730,14986,SDF,SRQ,2
20780,14730,15016,SDF,STL,7
20781,14730,15070,SDF,SWF,0
20782,14730,15096,SDF,SYR,249
20783,14730,15163,SDF,TDF,0
20784,14730,15249,SDF,TLH,501
20785,14730,15295,SDF,TOL,0
20786,14730,15304,SDF,TPA,46078
20787,14730,15370,SDF,TUL,214
20788,14730,15376,SDF,TUS,2
20789,14730,15412,SDF,TYS,108
20790,14730,15502,SDF,UTM,55
20791,14730,15534,SDF,LPR,0
20792,14730,15618,SDF,VNY,2
20793,14730,15842,SDF,WRI,0
20794,14730,16091,SDF,YIP,0
20795,14736,10800,SDM,BUR,32
20796,14736,11086,SDM,CNO,0
20797,14736,13061,SDM,LRD,0
20798,14736,14877,SDM,SLN,0
20799,14736,15618,SDM,VNY,2
20800,14736,16133,SDM,YNG,0
20801,14738,10245,SDP,AKN,27
20802,14738,10299,SDP,ANC,4023
20803,14738,10917,SDP,CDB,37
20804,14738,11336,SDP,DLG,0
20805,14738,11445,SDP,DUT,1
20806,14738,12321,SDP,ILI,27
20807,14738,12737,SDP,KMO,9
20808,14738,12755,SDP,KNW,14
20809,14738,14919,SDP,SNP,0
20810,14738,16567,SDP,7AK,2
20811,14744,11695,SDX,FLG,0
20812,14744,14712,SDX,SCF,9
20813,14745,10620,SDY,BIL,7340
20814,14745,11879,SDY,GDV,695
20815,14745,12389,SDY,ISN,0
20816,14747,10135,SEA,ABE,0
20817,14747,10140,SEA,ABQ,59157
20818,14747,10194,SEA,AFW,0
20819,14747,10245,SEA,AKN,891
20820,14747,10257,SEA,ALB,159
20821,14747,10275,SEA,ALW,47123
20822,14747,10279,SEA,AMA,331
20823,14747,10299,SEA,ANC,928609
20824,14747,10372,SEA,ASE,6
20825,14747,10397,SEA,ATL,548590
20826,14747,10408,SEA,ATW,151
20827,14747,10423,SEA,AUS,128049
20828,14747,10529,SEA,BDL,457
20829,14747,10558,SEA,BFF,0
20830,14747,10559,SEA,BFI,0
20831,14747,10590,SEA,IFP,1455
20832,14747,10599,SEA,BHM,78
20833,14747,10620,SEA,BIL,58823
20834,14747,10666,SEA,BLI,110088
20835,14747,10693,SEA,BNA,86118
20836,14747,10713,SEA,BOI,251312
20837,14747,10721,SEA,BOS,278946
20838,14747,10792,SEA,BUF,384
20839,14747,10800,SEA,BUR,161820
20840,14747,10821,SEA,BWI,126066
